occupation,salary,level,vacation,happiness
AI Engineer,170208,Senior,True,2
QA Engineer,629556,Intermediate,True,4
AI Engineer,582083,Senior,True,5
HR Manager,389718,Senior,False,2
Mobile Developer,688492,Senior,True,3
QA Engineer,654649,Junior,False,1
AI Engineer,719682,Senior,False,2
BI Analyst,745486,Intermediate,False,1
BI Analyst,101188,Intermediate,True,1
HR Manager,257144,Intermediate,False,1
Mobile Developer,353303,Senior,True,1
BI Analyst,584660,Junior,False,1
QA Engineer,210512,Junior,False,2
HR Manager,578676,Senior,False,2
QA Engineer,289874,Intermediate,True,1
Mobile Developer,163172,Junior,False,2
QA Engineer,519907,Intermediate,False,1
HR Manager,271671,Senior,True,2
Software Engineer,129000,Senior,False,2
HR Manager,561189,Senior,False,2
AI Engineer,739046,Intermediate,True,4
AI Engineer,731014,Junior,False,1
Mobile Developer,532337,Junior,True,1
Mobile Developer,707072,Senior,True,4
QA Engineer,229631,Intermediate,False,2
Software Engineer,213002,Junior,True,2
AI Engineer,304393,Senior,True,2
AI Engineer,410704,Intermediate,True,2
Software Engineer,411990,Intermediate,True,1
BI Analyst,111567,Junior,False,1
HR Manager,517704,Intermediate,False,1
AI Engineer,248521,Senior,True,1
Mobile Developer,320879,Intermediate,False,1
BI Analyst,559967,Senior,True,3
BI Analyst,733523,Junior,False,2
BI Analyst,728206,Senior,False,1
HR Manager,563283,Senior,True,4
Software Engineer,535732,Senior,False,1
HR Manager,205704,Intermediate,True,2
QA Engineer,614163,Junior,False,2
AI Engineer,494103,Junior,True,2
BI Analyst,313525,Intermediate,False,1
Software Engineer,727814,Intermediate,True,5
Software Engineer,661151,Senior,True,4
AI Engineer,509333,Junior,False,2
Software Engineer,149149,Senior,False,2
HR Manager,278409,Junior,False,1
Software Engineer,227329,Intermediate,True,2
Software Engineer,372311,Senior,True,2
Mobile Developer,641911,Intermediate,False,1
BI Analyst,581462,Intermediate,True,3
Mobile Developer,418653,Junior,False,2
Mobile Developer,441705,Intermediate,False,2
BI Analyst,217639,Intermediate,False,2
BI Analyst,714830,Junior,True,1
AI Engineer,434480,Senior,False,2
QA Engineer,134253,Junior,True,1
AI Engineer,150467,Junior,True,2
HR Manager,230106,Junior,False,1
Software Engineer,446801,Senior,True,2
AI Engineer,119988,Intermediate,True,1
QA Engineer,734706,Junior,True,2
QA Engineer,553453,Junior,True,1
QA Engineer,336262,Junior,False,2
AI Engineer,342099,Intermediate,False,1
AI Engineer,437789,Senior,True,1
AI Engineer,396411,Intermediate,False,2
HR Manager,344573,Junior,False,1
HR Manager,542569,Junior,False,2
HR Manager,364220,Junior,False,1
HR Manager,571914,Intermediate,False,2
Software Engineer,305581,Senior,False,2
HR Manager,622898,Junior,True,1
BI Analyst,196691,Intermediate,False,1
HR Manager,202857,Junior,True,1
AI Engineer,343765,Senior,True,1
QA Engineer,426187,Junior,True,1
Software Engineer,163497,Intermediate,False,1
Mobile Developer,581218,Junior,True,1
Software Engineer,473336,Senior,True,3
AI Engineer,497300,Intermediate,True,3
AI Engineer,670862,Senior,False,1
BI Analyst,704629,Senior,True,3
BI Analyst,301653,Senior,False,2
QA Engineer,538464,Junior,False,2
Mobile Developer,161317,Junior,False,2
HR Manager,699770,Senior,True,5
BI Analyst,260942,Intermediate,False,2
HR Manager,670631,Junior,True,2
BI Analyst,245643,Junior,False,1
BI Analyst,466835,Intermediate,True,3
HR Manager,528394,Junior,True,1
HR Manager,131607,Intermediate,False,2
BI Analyst,316449,Senior,False,1
BI Analyst,565238,Intermediate,False,1
Software Engineer,656179,Junior,False,2
BI Analyst,614222,Junior,False,1
BI Analyst,658581,Junior,False,1
Software Engineer,698103,Senior,True,3
Mobile Developer,133569,Senior,False,1
Software Engineer,617576,Intermediate,False,1
QA Engineer,592728,Intermediate,False,1
Mobile Developer,390119,Intermediate,False,1
Mobile Developer,450514,Senior,True,4
BI Analyst,646085,Intermediate,True,4
QA Engineer,575492,Junior,False,1
QA Engineer,532671,Intermediate,True,4
BI Analyst,156566,Junior,False,1
BI Analyst,637627,Senior,True,5
AI Engineer,396157,Senior,True,2
QA Engineer,600649,Senior,True,4
Software Engineer,111606,Intermediate,True,1
HR Manager,588973,Junior,False,2
BI Analyst,715820,Junior,False,2
HR Manager,319547,Intermediate,True,1
QA Engineer,190975,Intermediate,True,2
Software Engineer,411518,Intermediate,True,1
Software Engineer,607549,Intermediate,False,1
HR Manager,446946,Intermediate,True,2
Software Engineer,666144,Intermediate,True,5
HR Manager,399300,Junior,True,2
HR Manager,739512,Senior,False,2
QA Engineer,144160,Intermediate,True,2
Software Engineer,626182,Senior,True,4
HR Manager,749209,Senior,True,5
BI Analyst,677556,Senior,True,5
HR Manager,526599,Senior,True,4
Software Engineer,234917,Intermediate,True,1
AI Engineer,319547,Senior,False,2
Software Engineer,539099,Junior,True,2
BI Analyst,253464,Senior,False,2
BI Analyst,603653,Junior,False,1
BI Analyst,474674,Junior,False,2
AI Engineer,288384,Intermediate,True,1
BI Analyst,620475,Senior,True,3
HR Manager,261716,Intermediate,True,2
AI Engineer,620042,Senior,False,1
BI Analyst,637773,Intermediate,True,3
BI Analyst,154958,Intermediate,True,1
QA Engineer,694151,Intermediate,False,1
Mobile Developer,388919,Junior,True,2
QA Engineer,566726,Senior,False,2
Mobile Developer,529434,Intermediate,False,2
Software Engineer,746411,Intermediate,False,1
Mobile Developer,307994,Intermediate,False,2
Software Engineer,419526,Senior,False,1
Software Engineer,617812,Senior,False,1
Software Engineer,661325,Junior,False,1
HR Manager,319999,Intermediate,False,1
HR Manager,333701,Junior,False,1
HR Manager,441352,Intermediate,True,1
BI Analyst,649693,Junior,False,2
BI Analyst,552292,Intermediate,True,5
HR Manager,456862,Junior,False,2
HR Manager,426975,Senior,True,2
Mobile Developer,320151,Senior,True,1
HR Manager,335047,Junior,False,2
AI Engineer,196476,Intermediate,True,2
QA Engineer,250596,Senior,True,2
QA Engineer,630907,Junior,True,1
QA Engineer,512290,Junior,False,2
QA Engineer,106952,Junior,True,2
HR Manager,153069,Intermediate,False,1
AI Engineer,156027,Intermediate,False,2
QA Engineer,690703,Senior,True,4
QA Engineer,469175,Junior,True,2
BI Analyst,320081,Junior,True,2
Software Engineer,724994,Intermediate,False,1
HR Manager,661743,Intermediate,False,2
HR Manager,537217,Senior,True,5
QA Engineer,218779,Intermediate,True,1
Mobile Developer,536704,Junior,True,2
HR Manager,179570,Junior,False,2
Software Engineer,375678,Intermediate,False,2
QA Engineer,179519,Intermediate,False,2
AI Engineer,200151,Junior,True,2
HR Manager,489801,Junior,False,1
QA Engineer,608045,Junior,True,1
HR Manager,536231,Junior,False,1
QA Engineer,355275,Senior,True,1
Mobile Developer,328328,Intermediate,True,1
Mobile Developer,628495,Intermediate,True,3
Software Engineer,583566,Senior,True,4
HR Manager,650983,Senior,False,1
Mobile Developer,351423,Junior,False,1
QA Engineer,167811,Senior,False,1
HR Manager,229710,Junior,False,2
AI Engineer,333825,Junior,False,2
Mobile Developer,419374,Senior,False,1
BI Analyst,530624,Intermediate,True,4
Mobile Developer,496581,Intermediate,True,4
AI Engineer,346105,Junior,False,2
BI Analyst,513169,Intermediate,True,5
AI Engineer,204952,Junior,True,2
Mobile Developer,165517,Junior,False,1
QA Engineer,711977,Junior,False,1
QA Engineer,316966,Intermediate,False,2
AI Engineer,315567,Senior,False,2
Mobile Developer,144187,Junior,False,2
HR Manager,465562,Senior,True,5
QA Engineer,195233,Junior,False,1
Mobile Developer,670507,Intermediate,True,4
HR Manager,287406,Junior,False,2
QA Engineer,378954,Junior,False,2
AI Engineer,362324,Junior,True,2
AI Engineer,359465,Intermediate,False,1
QA Engineer,386177,Intermediate,False,2
QA Engineer,436246,Senior,True,1
BI Analyst,676494,Junior,True,2
BI Analyst,214849,Junior,True,1
QA Engineer,409502,Intermediate,False,1
BI Analyst,732420,Junior,False,2
Software Engineer,149151,Junior,True,1
AI Engineer,271251,Intermediate,False,1
AI Engineer,580461,Junior,True,1
AI Engineer,688015,Senior,False,2
Mobile Developer,133677,Senior,False,1
HR Manager,159684,Junior,True,2
Software Engineer,747749,Intermediate,False,1
AI Engineer,232070,Senior,True,1
Software Engineer,485246,Intermediate,False,2
QA Engineer,714243,Senior,True,3
AI Engineer,308016,Junior,True,1
AI Engineer,243294,Senior,False,1
HR Manager,194955,Junior,False,2
Mobile Developer,400325,Intermediate,False,2
AI Engineer,425381,Junior,True,1
Mobile Developer,170844,Intermediate,True,2
QA Engineer,394904,Junior,False,2
HR Manager,298725,Intermediate,True,2
Mobile Developer,393111,Junior,False,1
Mobile Developer,582683,Junior,True,2
QA Engineer,507571,Intermediate,False,2
HR Manager,398219,Junior,True,1
BI Analyst,268953,Intermediate,False,1
QA Engineer,488575,Junior,True,1
AI Engineer,462351,Senior,False,2
AI Engineer,264851,Intermediate,True,1
Software Engineer,347701,Intermediate,False,1
AI Engineer,210703,Intermediate,False,2
Software Engineer,204410,Intermediate,False,1
Software Engineer,744154,Senior,True,5
AI Engineer,232184,Senior,False,2
Mobile Developer,115761,Intermediate,False,1
BI Analyst,175555,Intermediate,False,1
BI Analyst,500307,Senior,False,2
Mobile Developer,480693,Intermediate,True,3
Software Engineer,599431,Intermediate,True,3
AI Engineer,654204,Junior,False,2
QA Engineer,456994,Junior,False,2
QA Engineer,530449,Senior,False,1
Software Engineer,484532,Intermediate,True,5
BI Analyst,341851,Senior,True,2
QA Engineer,703825,Intermediate,True,3
Software Engineer,628295,Senior,True,3
Software Engineer,407851,Senior,False,2
HR Manager,596547,Intermediate,True,4
Mobile Developer,172520,Senior,False,2
HR Manager,462820,Senior,False,1
Mobile Developer,564277,Junior,False,1
AI Engineer,668242,Junior,True,1
BI Analyst,554664,Junior,False,2
BI Analyst,388499,Intermediate,True,1
HR Manager,655925,Junior,True,1
Software Engineer,440025,Senior,True,2
Mobile Developer,403667,Junior,True,2
Mobile Developer,159423,Senior,True,2
Mobile Developer,169595,Intermediate,True,2
QA Engineer,429653,Intermediate,True,2
HR Manager,134936,Junior,True,2
BI Analyst,470349,Intermediate,True,5
BI Analyst,132787,Senior,False,1
Mobile Developer,165149,Junior,False,2
Mobile Developer,608543,Senior,False,2
QA Engineer,510448,Intermediate,False,1
Mobile Developer,452099,Junior,True,2
HR Manager,622609,Intermediate,False,1
BI Analyst,336089,Senior,True,2
Software Engineer,175276,Senior,False,1
AI Engineer,474135,Intermediate,True,3
AI Engineer,390795,Junior,False,1
HR Manager,738234,Senior,False,1
HR Manager,121268,Senior,True,1
QA Engineer,323271,Junior,False,2
QA Engineer,317656,Junior,True,1
QA Engineer,549274,Senior,False,2
Software Engineer,153852,Intermediate,False,2
QA Engineer,113199,Junior,False,1
HR Manager,554837,Junior,False,1
BI Analyst,503753,Senior,False,1
BI Analyst,461755,Senior,True,3
AI Engineer,542549,Junior,True,2
Software Engineer,652644,Junior,False,1
BI Analyst,528778,Senior,False,1
Mobile Developer,564943,Junior,True,1
HR Manager,654296,Junior,False,2
QA Engineer,647935,Junior,True,1
BI Analyst,649673,Senior,False,2
BI Analyst,288637,Junior,True,1
Software Engineer,212033,Intermediate,True,2
HR Manager,117055,Intermediate,True,1
Software Engineer,276546,Junior,False,1
Software Engineer,442738,Junior,False,2
AI Engineer,191403,Junior,True,2
Mobile Developer,138382,Junior,False,2
Software Engineer,169004,Senior,False,1
Software Engineer,410562,Intermediate,False,2
QA Engineer,645353,Junior,True,2
QA Engineer,392190,Junior,True,2
HR Manager,409183,Senior,False,1
Software Engineer,477407,Intermediate,False,2
BI Analyst,731088,Intermediate,False,1
Software Engineer,350912,Junior,False,2
BI Analyst,344300,Intermediate,True,2
Mobile Developer,346181,Senior,False,1
HR Manager,294275,Junior,False,1
Software Engineer,603036,Junior,False,2
QA Engineer,217340,Senior,True,1
AI Engineer,374803,Intermediate,False,1
Software Engineer,428397,Junior,True,2
QA Engineer,205217,Intermediate,True,2
BI Analyst,337152,Intermediate,False,2
Software Engineer,733292,Junior,False,2
HR Manager,101301,Intermediate,False,1
AI Engineer,393606,Senior,False,2
AI Engineer,412129,Senior,False,1
QA Engineer,177807,Intermediate,False,1
HR Manager,548598,Senior,False,1
BI Analyst,318432,Senior,False,2
BI Analyst,269396,Intermediate,True,1
HR Manager,348909,Junior,False,2
QA Engineer,669748,Junior,False,1
HR Manager,284917,Intermediate,False,2
Mobile Developer,306786,Intermediate,False,2
Mobile Developer,299970,Intermediate,False,1
QA Engineer,450485,Senior,True,5
Software Engineer,531544,Senior,True,4
AI Engineer,397194,Junior,False,1
Software Engineer,435114,Senior,False,2
BI Analyst,130226,Senior,False,2
HR Manager,399706,Junior,False,1
AI Engineer,370385,Intermediate,True,2
Mobile Developer,320537,Senior,False,1
AI Engineer,507745,Senior,False,2
Mobile Developer,264410,Senior,True,1
QA Engineer,397353,Junior,False,1
Mobile Developer,566077,Junior,True,1
AI Engineer,662911,Intermediate,False,1
HR Manager,719480,Junior,True,2
QA Engineer,411907,Intermediate,False,1
AI Engineer,137753,Senior,False,1
AI Engineer,636337,Junior,True,1
BI Analyst,103827,Senior,True,1
Software Engineer,389223,Senior,True,1
AI Engineer,609715,Senior,False,1
AI Engineer,253709,Intermediate,True,1
BI Analyst,600982,Intermediate,True,3
Software Engineer,312811,Junior,False,1
Software Engineer,281246,Junior,True,2
QA Engineer,585126,Senior,True,4
QA Engineer,444403,Senior,True,2
AI Engineer,518710,Intermediate,False,1
Mobile Developer,169639,Intermediate,True,2
HR Manager,474600,Junior,True,1
HR Manager,355553,Intermediate,False,2
QA Engineer,316566,Intermediate,True,1
Mobile Developer,526643,Intermediate,False,2
BI Analyst,358421,Intermediate,True,1
Mobile Developer,509622,Junior,True,2
AI Engineer,670140,Senior,False,1
Software Engineer,189631,Junior,True,1
Mobile Developer,507790,Intermediate,True,5
HR Manager,405302,Junior,False,2
HR Manager,621951,Intermediate,False,2
HR Manager,407113,Senior,False,2
HR Manager,574050,Intermediate,True,3
BI Analyst,715784,Junior,False,2
Mobile Developer,664394,Intermediate,True,3
BI Analyst,537620,Senior,False,2
BI Analyst,423144,Senior,True,1
HR Manager,686763,Senior,False,2
AI Engineer,291114,Senior,True,1
AI Engineer,439515,Intermediate,True,1
Software Engineer,198343,Senior,False,2
QA Engineer,189218,Junior,False,2
Software Engineer,271935,Senior,False,1
Mobile Developer,122415,Junior,True,2
AI Engineer,605439,Senior,True,4
HR Manager,480372,Intermediate,True,5
QA Engineer,499936,Senior,True,5
BI Analyst,358814,Intermediate,False,1
Software Engineer,721691,Junior,True,2
Mobile Developer,480957,Intermediate,True,5
BI Analyst,256216,Junior,True,2
Software Engineer,147784,Senior,False,2
Mobile Developer,479088,Intermediate,True,4
Mobile Developer,432216,Junior,False,2
AI Engineer,359420,Intermediate,False,1
QA Engineer,126166,Intermediate,True,1
Software Engineer,542670,Senior,False,1
BI Analyst,237894,Intermediate,False,2
AI Engineer,210382,Junior,False,2
BI Analyst,342010,Senior,True,2
BI Analyst,434092,Junior,False,1
QA Engineer,435419,Senior,False,1
HR Manager,549814,Intermediate,True,5
QA Engineer,451542,Junior,True,1
QA Engineer,156181,Senior,True,1
HR Manager,688909,Junior,True,2
Mobile Developer,523975,Junior,True,2
HR Manager,232758,Senior,True,2
HR Manager,169673,Junior,False,2
Software Engineer,472385,Junior,True,2
HR Manager,566927,Senior,False,2
AI Engineer,199233,Senior,False,1
HR Manager,392580,Intermediate,False,1
QA Engineer,279275,Intermediate,False,1
Mobile Developer,214785,Senior,True,2
Software Engineer,365285,Junior,False,1
Software Engineer,694838,Senior,False,1
Software Engineer,342472,Junior,True,1
Software Engineer,580604,Senior,False,1
Mobile Developer,139884,Intermediate,False,1
AI Engineer,658515,Junior,False,1
Mobile Developer,167587,Junior,False,1
BI Analyst,273950,Senior,False,1
BI Analyst,652640,Junior,False,1
Mobile Developer,252325,Intermediate,False,1
QA Engineer,579673,Senior,True,4
BI Analyst,487391,Intermediate,False,2
BI Analyst,178345,Junior,True,2
BI Analyst,483171,Senior,True,5
BI Analyst,418699,Junior,True,1
Software Engineer,179541,Senior,True,2
QA Engineer,658840,Intermediate,True,3
HR Manager,162554,Junior,False,2
AI Engineer,454899,Junior,False,2
BI Analyst,544843,Intermediate,True,4
QA Engineer,335576,Senior,True,1
Mobile Developer,404360,Senior,True,1
QA Engineer,227277,Senior,True,2
BI Analyst,386554,Senior,True,2
QA Engineer,277505,Senior,True,2
Software Engineer,533335,Senior,False,1
BI Analyst,323489,Senior,True,1
QA Engineer,636909,Senior,True,5
Software Engineer,509771,Senior,True,4
Software Engineer,187212,Junior,False,2
HR Manager,691471,Junior,True,1
AI Engineer,422637,Senior,True,1
BI Analyst,265506,Senior,False,1
AI Engineer,157251,Intermediate,False,1
Software Engineer,530014,Intermediate,True,4
Software Engineer,519435,Intermediate,False,2
Software Engineer,559134,Intermediate,True,4
AI Engineer,543578,Intermediate,True,5
AI Engineer,507539,Senior,True,5
Mobile Developer,201772,Senior,False,1
HR Manager,196549,Junior,True,2
HR Manager,178475,Senior,False,1
Software Engineer,743182,Senior,False,1
BI Analyst,526892,Junior,False,2
QA Engineer,249178,Junior,False,1
Mobile Developer,550838,Intermediate,False,1
BI Analyst,121044,Junior,True,1
QA Engineer,696812,Intermediate,False,1
Software Engineer,629391,Senior,False,1
Mobile Developer,231347,Intermediate,False,2
BI Analyst,408527,Senior,True,2
